classifier,date,text,type
1,Sun Jun 21 08:40:15 PDT 2009,Gosh Im Up So Early...People Need To Quit Waking Me Up ,train
1,Sun Jun 21 09:18:07 PDT 2009,lost my dog  it hurts so much..wtf,train
1,Mon Jun 22 15:29:24 PDT 2009,"Oops: the timeline in @smugmug filters all pics of a time period, but they are displayed randomly rather than chronologically. #fail .. ",train
1,Mon Jun 22 18:37:39 PDT 2009,I don't know what to do for my bday ,train
1,Mon Jun 22 18:42:20 PDT 2009,Poor Perez Hilton   Here is a link to his video about the assault http://bit.ly/ERAIc,train
1,Tue Jun 23 09:54:19 PDT 2009,the secret life of the american teenager was good yesterday. i feel so bad 4 grace ,train
1,Tue Jun 23 11:46:06 PDT 2009,"Disney mania at dalia's !! Hungry  want more updates on iran, god be with you my friends !",train
1,Wed Jun 24 21:55:09 PDT 2009,@erinbethxo this makes me miss you ,train
1,Wed Jun 24 22:20:34 PDT 2009,one more exam today ,train
1,Wed Jun 24 23:51:52 PDT 2009,Marley's such a great dog. ,train
1,Thu Jun 25 02:40:42 PDT 2009,It's 5:40am and I still cannot fall asleep...  ughhh,train
1,Thu Jun 25 02:41:09 PDT 2009,oh the joys of adverts ...women as potential roadkill ! i feel soooooooooooooooooo sick ,train
1,Thu Jun 25 03:54:18 PDT 2009,"Hit the shower, then go meet a client in Pulogadung... prepare for traffic jam... ",train
1,Thu Jun 25 04:43:09 PDT 2009,Changed My Pic  Sori If Its Blurri  Sori If u dnt Like x What's Ya'll Mamis'N Papi'z Doin ? x Its 12:42pm here in UK x,train
1,Thu Jun 25 06:25:53 PDT 2009,My back hurts ,train
1,Thu Jun 25 07:00:46 PDT 2009,shit it didn't work  &lt;3 haha,train
1,Thu Jun 25 07:14:06 PDT 2009,"Work. Ughhh, I rather be sleeping ",train
1,Thu Jun 25 07:44:47 PDT 2009,@KhloeKardashian running errands too ,train
1,Thu Jun 25 08:36:26 PDT 2009,"I miss the people from the old days...Gametap, Helio, Htc...I don't have any nerd friends anymore ",train
1,Thu Jun 25 09:10:35 PDT 2009,sean is explaining how ghetto angels stadium is ghetto since some cop got shot in the head. ,train
1,Thu Jun 25 09:14:16 PDT 2009,"@RiaMathew How were the lava cakes? And could you mail details of the course you're joining?? I'd love to go with you, but I have exams ",train
0,Tue Apr 07 01:54:09 PDT 2009,@odo_snape_maven thanks.   so what are you doin at this late hour?,train
0,Tue Apr 07 05:34:24 PDT 2009,just got back from work glad to be home again! Going to write my sponsorson a letter now  xxx,train
0,Tue Apr 07 07:19:56 PDT 2009,"Sittin' on my butt, waiting on my new car ",train
0,Tue Apr 07 07:55:27 PDT 2009,@Hooked4Life Mental health days are important. So in a few hours I will go and hang out w/ another creative friend and play. ,train
0,Fri Apr 17 21:17:24 PDT 2009,"@Meeshellmabelle Me toooo! There's a 2 disc album coming out 5/19 of unreleased stuff. Too funny, I'm listening to him right now ",train
0,Fri Apr 17 21:32:15 PDT 2009,"@f1r3f1ght3r Oh, if only you knew!!!!      http://twitter.com/jrnygirl/statuses/1548620954",train
0,Fri Apr 17 21:47:20 PDT 2009,@BoomKack Justy hair.. It'll grow back ,train
0,Sat Apr 18 08:06:24 PDT 2009,"in Parc now, some air pressure adjustments and that's it. Phil got asked for his first autograph. ",train
0,Sat Apr 18 13:29:26 PDT 2009,@Jack_Franklin loving SpoonGraphics ,train
0,Sat Apr 18 15:40:18 PDT 2009,"finished with stronghold crusader....won  playing golf tomorrow, pretty excited",train
0,Sun Apr 19 12:36:20 PDT 2009,@whiterosered nothing wrong with that. ,train
0,Sun Apr 19 23:32:51 PDT 2009,Wondering if he made a mistake by adding @ssudaraka to his twitter ,train
0,Mon Apr 20 01:03:05 PDT 2009,@Grooveshark definitely will!  hope my Internet picks up though... Too slow!,train
0,Mon Apr 20 05:24:12 PDT 2009,"otherwise, I go back to work and leave you to fend for yourselves. ",train
0,Mon Apr 20 05:49:08 PDT 2009,"take-away lunches are the best! get out of the office, find a nice sunny spot near a fountain and enjoy ;) that's what i do ",train
0,Mon Apr 20 07:09:48 PDT 2009,"@littlemissmerry Your not stuck there, you can up any leave any time you want  I actually reckon you will be much better off with Oracle!",train
0,Mon Apr 20 07:29:48 PDT 2009,ive seen it!!!! its rlly good n rlly sad but then rlly happy ,train
0,Mon Apr 20 22:50:40 PDT 2009,want grant to find me on here!!! ,train
0,Fri May 01 20:10:16 PDT 2009,"http://twitpic.com/4dr0l - 2 down, home time now and bed ",train
0,Sat May 02 01:20:47 PDT 2009,hmmm i need 2 call keele and see if we r doing anything this weekend  i hope so ,train
0,Sat May 02 02:11:34 PDT 2009,@MrFloydNL Mornin! ,train
0,Sat May 02 03:52:16 PDT 2009,@Miki_is_Rad ive heard its not that great ay! hm i mite not see it then...OMG cant wait for TRANSFORMERS 2 to come out  haha xx,train
0,Sat May 02 05:01:57 PDT 2009,@knealemann I've spoken with them too. I think they could start by simply writing more interesting stories. ,train
0,Sat May 02 07:23:02 PDT 2009,"@scraparcs Thank you!  Me, too! lol",train
0,Sat May 02 08:53:23 PDT 2009,Bridal shower day!  Congrats to Paige and Mary ,train
0,Sat May 02 10:02:49 PDT 2009,gott to hang out last night at the Whistle Stop..... better than nothing ,train
0,Sat May 02 11:13:30 PDT 2009,Obsessing over housing. But thanking God for his provision! ,train
0,Sat May 02 23:04:10 PDT 2009,YAYY celtics won!! n this is just round 1  working 12-6 @ kiehls with Babs today! come visit.,train
0,Sun May 03 02:31:17 PDT 2009,"Yoga, enjoy the sun, and then spend the evening in Qu�bec. ",train
0,Sun May 03 08:16:05 PDT 2009,"This is kinda stupid, but awe well.... ",train
0,Sun May 03 08:41:17 PDT 2009,@johnsonwarren Thanks for sharing the link ,train
0,Sun May 03 10:12:12 PDT 2009,Today Hmmmm. ... got up got dinner done make up hair ...inn abbeys ever sincee ,train
0,Sun May 03 19:36:37 PDT 2009,Watching Con Air with the boys! ,train
0,Sun May 03 20:41:37 PDT 2009,@_snc fourshore  lol,train
0,Mon May 04 01:02:56 PDT 2009,@eminem http://twitpic.com/4j585 - Guess I need to get me an iPhone now for sure!!!  It looks bad ass!!,train
0,Mon May 04 02:28:13 PDT 2009,@LeelooDogBlog it means that you are now FAMOUS. Congrats! ,train
0,Mon May 04 03:08:24 PDT 2009,@KNUSEE *hugs* listening to EBTG &quot;Each &amp; Every One&quot; perfect for public hol Monday morn with cuppa T ,train
0,Mon May 04 05:43:44 PDT 2009,@taracasper what are you doing here? I thought you were back at work today! ,train
0,Sat May 09 19:25:59 PDT 2009,Hanging with my cousin Jimmy then hopefully hanging with my friend ,train
0,Sat May 09 20:31:04 PDT 2009,Watching TV with the best people in the whole world !!!!! My Mum and My Sis Agus (: Love you all ! Twitter you later ha ,train
0,Sat May 09 22:21:58 PDT 2009,had fun at wango tangooo! ,train
0,Sat May 09 22:46:47 PDT 2009,Nothing exciting from me tonight....got some new toys to play with though  Happy Mother's Day Ladies,train
0,Sun May 10 02:53:01 PDT 2009,@kazzababe95 cut yourself a slice of cheese cake.. it makes everything better ,train
0,Sun May 10 06:28:55 PDT 2009,is running tech for Ampd and ready to worship! ,train
0,Sun May 10 06:33:52 PDT 2009,@dharshana You're welcome. ,train
0,Sun May 10 07:34:02 PDT 2009,Happy Mother's Day to all moms. ,train
0,Sun May 10 07:43:52 PDT 2009,lost my voice+went a run. moaned alot+mums too emotional. bad times really. bought a dress though ,train
0,Sun May 10 08:09:15 PDT 2009,"@Kells_Bells I can relate to your Twitter update. Chronically. And to your FB, but just for today ",train
0,Sun May 10 20:11:54 PDT 2009,season 3 has just started ,train
0,Sun May 10 20:36:34 PDT 2009,@ChristianDesign Your welcome  and God bless.,train
0,Mon May 11 23:08:44 PDT 2009,"@tinuviel428 Just let me know whenever, then, because I've got 2 invite codes and there's only one other flister who said she wants one. ",train
0,Thu May 14 06:57:52 PDT 2009,@TommyUrgal : release party tonight  What are you doing tonight ??&lt;3,train
0,Thu May 14 07:33:31 PDT 2009,@tommcfly i saw you in Northwood earlier  but i was on the bus so i couldn't say hi. hope you feel better soon xx,train
0,Thu May 14 10:09:16 PDT 2009,"@shamara99 OMG even @humble83 's voice is sexy, flawless...i think i jus had an ear orgasm LOL..luv tht he was humble bout winning too ",train
0,Sat May 16 21:25:10 PDT 2009,@aimeeroo http://blip.fm/~6g113  so cute. I have to get some sleep..Sweet Rocking dreams tonight! ,train
0,Sun May 17 05:21:46 PDT 2009,@jaykpurdy or La La Land ;) whichever suits you ,train
0,Sun May 17 05:31:57 PDT 2009,Min is special to me. ,train
0,Sun May 17 07:27:37 PDT 2009,"It's sunday and I can't wait for Wednesday still, about to crawl the walls soon, I miss my nutty-friend ",train
0,Sun May 17 10:32:29 PDT 2009,"@Sunday28 Haha, it's already past midnight here. Have a nice nap now ",train
0,Sun May 17 11:05:27 PDT 2009,@MsCrazedlesbo later hun!! its sunday cocktail &amp; tv time. i'll be back later ,train
0,Sun May 17 11:28:50 PDT 2009,@PerezHilton tweetheart! haha ,train
0,Sun May 17 12:02:11 PDT 2009,@petewentz @ashsimpsonwentz Wishing you all the happiness on your anniversary  xxx,train
0,Sun May 17 18:31:54 PDT 2009,@cathicks I have a bunch at home...and I ALWAYS forget em! ,train
0,Sun May 17 22:35:55 PDT 2009,whoa! i think i've eaten a lot.. maybe i won't eat dinner tonight ,train
0,Mon May 18 00:24:43 PDT 2009,@TheOlifants Meow!  Ff checken of je mn mail hebt gekregen... Did you?,train
0,Mon May 18 00:40:29 PDT 2009,@ShortyAC rough :S But when you get it.. it'll be coooooool ,train
0,Mon May 18 04:24:33 PDT 2009,@harshilkaria welcome back! Ya will do ,train
0,Mon May 18 05:31:22 PDT 2009,"hopes that for tmr's f&amp;n exam, there will be lots of questions on FATS &amp; FATTY ACIDS. I sure get A1!  http://plurk.com/p/uk1dx",train
0,Mon May 18 05:39:43 PDT 2009,Please a) follow @TRACE_ME and b) forgive shameless plug ,train
0,Mon May 18 06:44:51 PDT 2009,brief hospital TV interval with positive outcome  good times,train
0,Mon May 18 07:22:06 PDT 2009,@ayeletschwell My pleasure  #followfriday,train
0,Fri May 22 01:53:17 PDT 2009,just bought a pcd necklace &amp; a earmuff thingo ,train
0,Fri May 22 03:11:15 PDT 2009,"#followfriday @Jason_Pollock (sry, Jason!), @twitanthropy, @earlyword, @denmarked, @storyofstuff, @vph, @IPPNW, &amp; http://bit.ly/asI-today ",train
0,Fri May 22 03:39:51 PDT 2009,today's friday  3 day weekend after today.,train
0,Fri May 22 05:40:32 PDT 2009,this girl @meganmo123 better be able to come overr. i want her to see my concert. omg. picnic today! ,train
0,Fri May 22 05:57:14 PDT 2009,four day weekend at Skaneateles lake doing absolutely nothing   Here I come,train
0,Fri May 22 08:42:37 PDT 2009,@moniquechacon what time do you need us tomorrow? We're both willing to help! i'll count it as a second workout ,train
0,Mon May 25 10:44:02 PDT 2009,@Pandaran i hope so  or else i'll be paying for it for a month lol,train
0,Tue May 26 21:09:18 PDT 2009,"its funny how people reply to celebs even though they could care less, but its fun ",train
0,Tue May 26 21:29:11 PDT 2009,@yonderboy Glad you think we're cool!  We do appreciate that!,train
0,Tue May 26 21:47:00 PDT 2009,@Jeff_isChill Tebow does his part. Do I need to remind you? ,train
0,Tue May 26 22:17:27 PDT 2009,Katie and I are trying to figure out justin.tv live chatting. Can anyone help us? www.justin.tv/katiececiil ,train
0,Thu May 28 21:12:17 PDT 2009,Bout to lay it down. Gotta get some rest playin in a kickball tournament 2morrow at Battlefield Park! Wish me luck I'm a captain ,train
0,Thu May 28 21:12:26 PDT 2009,@windwardskies Thanks for the advise and images! ,train
0,Thu May 28 21:58:26 PDT 2009,2 new bosses down in Ulduar tonight  sweet,train
0,Thu May 28 21:58:34 PDT 2009,"Just got back from the mall, it was pretty cool. The chocolate lounge was awesome. Yah! The long weekend is finally here! School was fun ",train
0,Thu May 28 23:32:51 PDT 2009,@justads I agree. ,train
0,Thu May 28 23:39:02 PDT 2009,@ddlovato AWESOME!! Then I'll see you the next day in Kansas City!!  can't wait!!,train
0,Fri May 29 00:01:13 PDT 2009,lost a tweet with decision... @bing can I find my tweet back? ,train
0,Fri May 29 01:17:34 PDT 2009,Good morning  I'm very happy today !! I'm at Lenguage Class. xxx,train
0,Fri May 29 09:22:29 PDT 2009,@TravDiddy I was hoping someone would catch that ;) ,train
0,Fri May 29 11:10:10 PDT 2009,@hezness come to Hooked on Colfax and have some with me ,train
0,Fri May 29 11:43:52 PDT 2009,@zappos Holy re-tweets! Oh...and did you see: http://www.whuffaoke.com? We're doing a two day stop in Vegas! We'd love to come visit! ,train
0,Fri May 29 13:34:11 PDT 2009,Omg omg i need the rolling stones mag TODAY ,train
0,Fri May 29 14:48:56 PDT 2009,is uploading a new video on youtube! ,train
0,Fri May 29 15:58:25 PDT 2009,"@MarvinTowler  i think i'm going to ponder that for a bit, marvin ... thanks ",train
0,Fri May 29 16:34:42 PDT 2009,Weekend so busy! All I wanna do is go 4WDriving and embrace the beautiful world God made (also drive in mud) ,train
0,Fri May 29 17:00:44 PDT 2009,@stephaniepratt I think you should try on the Red one behind you!!! ,train
0,Fri May 29 17:55:25 PDT 2009,@mileycyrus HI Miley! Please watch this link!!! i'd love to know what u think   http://bit.ly/QRFa4,train
0,Fri May 29 18:13:41 PDT 2009,Got to loving the Cheesecake Fantasy ice cream from Cold Stone thanks to a certain angel... ,train
0,Fri May 29 19:47:15 PDT 2009,Love turning the alarm off as I don't have to go to work today ,train
0,Fri May 29 19:59:03 PDT 2009,Loves her Meadowood brothers ,train
0,Fri May 29 21:51:50 PDT 2009,Been doing 200 crunches a night.  Determined to get abs!!!  Any suggestions?... Maybe lay off the cheese fries! ,train
0,Fri May 29 22:04:16 PDT 2009,"@OwlBoy She's played WoW before, but her account got taken away. She is playing right now. ",train
0,Fri May 29 22:12:03 PDT 2009,@VVegas thanks 4 the home welcoming... ,train
0,Fri May 29 22:30:16 PDT 2009,sorry for the spammage people. you get a break for a little bit. have to shower then going ot get food ,train
0,Fri May 29 22:40:28 PDT 2009,@thebraysmommy Good Night ,train
0,Sat May 30 00:38:48 PDT 2009,@emalea haha...you're always up deb! ,train
0,Sat May 30 00:53:05 PDT 2009,watchin 10 things i hate about you ,train
0,Sat May 30 01:00:49 PDT 2009,@JonathanRKnight hope 2morrow is better ,train
0,Sat May 30 01:24:46 PDT 2009,@heykim G'nite U too  I'm beside my girl! Anytime you need me I'm here ,train
0,Sat May 30 01:53:09 PDT 2009,Steak Sizzler on the way ,train
0,Sat May 30 02:46:54 PDT 2009,@millionsbyname What's #asylm? I picked you at random as you seem to be having the most fun. ,train
0,Sat May 30 02:54:59 PDT 2009,Who knew bananas aren't fruit? There a type of herb ? Wow I actually didn't no that  I learn something every day on this phone ,train
0,Sat May 30 03:03:46 PDT 2009,is taking a &quot;time out&quot; today. No matter what others say!! ,train
0,Sat May 30 03:15:42 PDT 2009,take me to the mall?? ,train
0,Sat May 30 03:53:18 PDT 2009,@QuiqueKam Thks ,train
0,Sat May 30 03:59:15 PDT 2009,@cooliobeanz your chav wedding observations made me larf ,train
0,Sat May 30 03:59:31 PDT 2009,"Getting ready for my daddys girlfriends Bithday-Party  And I am so damn excited to see the Mtv Awards ;) New Moon cast , You rock ! xoxo",train
0,Sat May 30 04:35:33 PDT 2009,@ClareKenting Who's SuBo? Haha. Yea the judges should of thought of that :/ cause I love Greg! ,train
0,Sat May 30 05:56:45 PDT 2009,@king_sting I take that pill every day ,train
0,Sat May 30 06:08:33 PDT 2009,"Moving to Austin, Texas in December. No snow 4 me ",train
0,Sat May 30 06:12:27 PDT 2009,"@Kazzababe7 yeah fine now had my cry, basically decided to give up my unrealistic dreams and be happy with the reality ones. i'm fine ",train
0,Sat May 30 06:54:53 PDT 2009,"Ready to climb Bandera with @johnwporter. Okay, not exactly packed yet, but more or less ready! ",train
0,Sat May 30 07:26:56 PDT 2009,@calblack cool! i forgot to watch my team play.. :O thanks for the update! ,train
0,Sat May 30 09:17:40 PDT 2009,"Macfries for supper made up for my sucky night/dinner  Macfries here's really good, so yup.",train
0,Sat May 30 10:05:39 PDT 2009,@TaniaAPrince I got in thanks Tania.  Now waiting... ,train
0,Sat May 30 10:29:40 PDT 2009,in tha showerrrr ,train
0,Sat May 30 12:06:36 PDT 2009,@amandactong you should read Bunnicula this summer. *nods* I think I will too. ,train
0,Sat May 30 12:30:57 PDT 2009,I will enjoy going back to school next Jan  can't wait till I can massage again. Now give &quot;beauty&quot; massage occasionally at huge discount,train
0,Sat May 30 15:50:08 PDT 2009,"@DavidArchie new blog, yay! thanks!  gonna go read it now ",train
0,Sat May 30 15:51:49 PDT 2009,@onetreehillfan  Of course! Wouldn't be here if I didn't.  ,train
0,Sat May 30 19:53:04 PDT 2009,@thebackseatsman thank you thank you ,train
0,Sat May 30 21:35:26 PDT 2009,At wise guys ,train
0,Sat May 30 22:01:31 PDT 2009,@xleahmonroe i love you more ,train
